created_at;details;escalation_type;id;portfolio_id;resolved_at;resolved_by;status
2026-03-19 07:00:08.039274+00;"{""amount"":300000,""matured_at"":""2026-03-19T07:00:07.228Z"",""portfolio_code"":""WIP2503094894""}";maturity_expired;4a895990-cc76-4661-a38a-f608ca92a934;5d00fa61-2570-4dc9-9c6e-a0ba125534e8;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-19 07:00:07.95928+00;"{""amount"":5000000,""matured_at"":""2026-03-19T07:00:07.228Z"",""portfolio_code"":""WIP2503196531""}";maturity_expired;11f377f6-fc19-455e-ace7-0c9827c5edb8;44da8988-a321-4058-a4f2-9a9d0760ff04;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-19 07:00:07.850164+00;"{""amount"":2600000,""matured_at"":""2026-03-19T07:00:07.228Z"",""portfolio_code"":""WIP2502288512""}";maturity_expired;59ac2b70-f8d1-4822-9a38-b83ff08c15ca;df1e9322-f2f4-49f1-b2e4-1b13f81c4023;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-19 07:00:07.666341+00;"{""amount"":10000000,""days_remaining"":5,""portfolio_code"":""WIP2503248054""}";maturity_7d;7e00cbe9-f41a-4611-855e-661c41df23bf;317fa540-81ca-4210-bcbf-02ef22dc7a9c;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-19 07:00:07.56806+00;"{""amount"":4250000,""matured_at"":""2026-03-19T07:00:07.228Z"",""portfolio_code"":""WIP2503063114""}";maturity_expired;9c9280f2-5eb6-4898-8e0d-7cba0ef38064;d5b7c655-f820-4496-ae99-8f2b38c358cb;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-19 07:00:07.44115+00;"{""amount"":15000000,""matured_at"":""2026-03-19T07:00:07.228Z"",""portfolio_code"":""WIP2503147897""}";maturity_expired;5fffe38c-5458-4b00-b48e-830bfd1957a6;ae54f0dd-d59a-4c57-8952-5a04faf56ce0;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:14.299292+00;"{""amount"":2500000,""created_at"":""2026-03-16T00:00:00+00:00"",""hours_pending"":55,""portfolio_code"":""WIP2603164878""}";stale_approval;aedc755a-2c61-438a-b771-f15bbf29b350;a1b3f1af-5259-442e-819a-6f0fdabd9fc8;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:14.047261+00;"{""amount"":2000000,""created_at"":""2026-03-09T00:00:00+00:00"",""hours_pending"":223,""portfolio_code"":""WIP2603092070""}";stale_approval;c8c45d80-e2b9-4b1d-8ae5-0b50635f1075;569995c1-7fbc-4083-951a-942cc840900c;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:13.82984+00;"{""amount"":12000000,""created_at"":""2026-03-02T00:00:00+00:00"",""hours_pending"":391,""portfolio_code"":""WIP2603023142""}";stale_approval;ed97ab0c-cf00-47a0-b3d7-07ca41892736;6513c7d7-20c7-43c1-9f5b-2cb5babe4402;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:13.614633+00;"{""amount"":12683800,""created_at"":""2026-03-09T00:00:00+00:00"",""hours_pending"":223,""portfolio_code"":""WIP2603099499""}";stale_approval;bf973265-2ad6-45f2-ac36-76f99ad14182;ff2d55f4-a145-4b65-aa19-983fe470c91a;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:13.39677+00;"{""amount"":14570383,""created_at"":""2026-03-05T00:00:00+00:00"",""hours_pending"":319,""portfolio_code"":""WIP2603053503""}";stale_approval;1502a4af-0acc-4d70-8fcd-869adcf4891b;58edc3a6-5ba7-4e3b-ad4f-acaaca6e1ebc;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:13.162825+00;"{""amount"":14420040,""created_at"":""2026-03-09T00:00:00+00:00"",""hours_pending"":223,""portfolio_code"":""WIP2603097542""}";stale_approval;e11491d8-af6f-4687-8494-b8e92a59218a;5c172fd3-a6a4-4b1a-b422-03107dc71ac6;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:12.93522+00;"{""amount"":4619441,""created_at"":""2026-03-10T00:00:00+00:00"",""hours_pending"":199,""portfolio_code"":""WIP2603101940""}";stale_approval;82660498-8fc2-4864-ab05-a8a9e1d0c6b5;23a51837-052e-42c1-958a-9dffa3ae333c;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:12.701403+00;"{""amount"":1100000,""created_at"":""2026-03-14T00:00:00+00:00"",""hours_pending"":103,""portfolio_code"":""WIP2603141568""}";stale_approval;4d8ae4ab-7abb-4177-92a8-74d8baf5749a;d3fc1fa5-fe5f-4927-82b5-d63e0f3b50a4;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:12.444517+00;"{""amount"":3500000,""created_at"":""2026-02-28T00:00:00+00:00"",""hours_pending"":439,""portfolio_code"":""WIP2602287389""}";stale_approval;92c520ba-2566-4d73-bfb7-b95b912fad3a;8fbfd586-8874-447f-a4d4-1c77da726df9;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:12.200823+00;"{""amount"":3000000,""created_at"":""2026-03-02T00:00:00+00:00"",""hours_pending"":391,""portfolio_code"":""WIP2603024141""}";stale_approval;43c176d4-d892-4b81-8b46-f4ea71a42d0f;66b29db9-45a5-42fb-87c8-77c04c24f2d5;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:11.953658+00;"{""amount"":2000000,""created_at"":""2026-03-13T00:00:00+00:00"",""hours_pending"":127,""portfolio_code"":""WIP2603133379""}";stale_approval;b1121a32-e811-4215-adf1-17c29c5a140a;55acc24e-6b04-4b16-851c-854a61ec3604;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:11.697292+00;"{""amount"":1791590,""created_at"":""2026-03-06T00:00:00+00:00"",""hours_pending"":295,""portfolio_code"":""WIP2603067474""}";stale_approval;a3cf7610-79fc-4a56-b00e-9f2ab81c1414;3076fc39-8393-4ca2-9b51-cdfe7148db2d;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:11.429183+00;"{""amount"":10000000,""created_at"":""2026-03-16T00:00:00+00:00"",""hours_pending"":55,""portfolio_code"":""WIP2603163335""}";stale_approval;605798ff-f04e-4e2c-9ea2-e65d55dd9014;d6b51bc8-c340-42e5-b3d9-c9ad48e7f7a9;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:11.196132+00;"{""amount"":150000,""created_at"":""2026-03-01T00:00:00+00:00"",""hours_pending"":415,""portfolio_code"":""WIP2603018496""}";stale_approval;baaf8ee2-e5e4-4054-a7d7-51ce915725e6;39855e2e-8f67-41d2-a620-c62eec24c4ab;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:10.967051+00;"{""amount"":5940000,""created_at"":""2026-03-10T00:00:00+00:00"",""hours_pending"":199,""portfolio_code"":""WIP2603109241""}";stale_approval;9e1602b6-effe-41ea-8753-958465af9a4b;8cbdac2b-7371-4820-aad0-fbe604e5f972;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:10.710231+00;"{""amount"":25000000,""created_at"":""2026-03-15T00:00:00+00:00"",""hours_pending"":79,""portfolio_code"":""WIP2603159711""}";stale_approval;ac3cc777-cc85-4ea2-b6ae-061bcf97fd84;713e50e0-4aad-4e0b-b41f-68f189129fab;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:10.44144+00;"{""amount"":9360000,""created_at"":""2026-03-07T00:00:00+00:00"",""hours_pending"":271,""portfolio_code"":""WIP2603078058""}";stale_approval;01b2e285-4c50-4323-afeb-e8ba6805ec52;0e675339-4852-46aa-90a8-7c0c40d20b08;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:10.170591+00;"{""amount"":1333400,""created_at"":""2026-03-03T00:00:00+00:00"",""hours_pending"":367,""portfolio_code"":""WIP2603031467""}";stale_approval;3540de6b-3e6d-4770-9281-199fda8b049b;5de970d0-3b35-4ad9-9260-2e0994e58452;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:09.925746+00;"{""amount"":5000000,""created_at"":""2026-03-02T00:00:00+00:00"",""hours_pending"":391,""portfolio_code"":""WIP2603026132""}";stale_approval;98c68d0f-56df-4b41-b710-fb982a3b22fc;d30ac7d5-b7fa-46e2-9320-ffa87af01d88;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:09.659396+00;"{""amount"":32547000,""created_at"":""2026-02-28T00:00:00+00:00"",""hours_pending"":439,""portfolio_code"":""WIP2602283615""}";stale_approval;0d2bb0d5-769f-4fd5-813c-f3d5bcabafce;e04657c9-fcf6-4a2f-90c5-ed24b89c49a4;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:09.388479+00;"{""amount"":1000000,""created_at"":""2026-03-16T00:00:00+00:00"",""hours_pending"":55,""portfolio_code"":""WIP2603164477""}";stale_approval;edd769d7-7b64-4817-a75c-d661c7c34ed5;ba8c6427-a312-40bd-963e-b488b97d7819;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:09.145955+00;"{""amount"":3583181,""created_at"":""2026-03-01T00:00:00+00:00"",""hours_pending"":415,""portfolio_code"":""WIP2603011698""}";stale_approval;611e9613-3c07-4cae-82d5-a18a993a95a4;9b4660c6-87da-410b-947b-ec29ffc6dd92;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:08.888483+00;"{""amount"":5320000,""created_at"":""2026-02-28T00:00:00+00:00"",""hours_pending"":439,""portfolio_code"":""WIP2602286220""}";stale_approval;3ab26ac7-051a-4a0b-85fd-b1ce7d1e27f1;0b2213a8-aa59-4843-97bd-ca5d9e2f6556;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:08.608752+00;"{""amount"":1900000,""created_at"":""2026-03-09T00:00:00+00:00"",""hours_pending"":223,""portfolio_code"":""WIP2603094246""}";stale_approval;c2150e09-1be4-4f82-89c3-2ed91610b0b8;cfc35b9c-5a7d-496c-b243-f03d6c2572d5;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:08.328458+00;"{""amount"":2000000,""created_at"":""2026-03-06T00:00:00+00:00"",""hours_pending"":295,""portfolio_code"":""WIP2603068150""}";stale_approval;1f2b0ba6-3de8-48f4-8bf0-1e8334c3b5bc;04146bd2-1117-4668-81d1-a70641eb9399;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:08.058308+00;"{""amount"":7000000,""created_at"":""2026-03-13T00:00:00+00:00"",""hours_pending"":127,""portfolio_code"":""WIP2603134508""}";stale_approval;cb868ab9-3ba7-4ced-9ba4-23b3237e3d3d;86da2438-728f-4298-b223-ffbbf6b06332;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:07.81527+00;"{""amount"":2500000,""created_at"":""2026-03-10T00:00:00+00:00"",""hours_pending"":199,""portfolio_code"":""WIP2603103160""}";stale_approval;a0c19d88-7947-4656-861a-a4002d4dba78;88ff3932-a523-48fe-91b6-5ef0d1a2528b;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:07.564144+00;"{""amount"":3000000,""created_at"":""2026-03-16T00:00:00+00:00"",""hours_pending"":55,""portfolio_code"":""WIP2603161838""}";stale_approval;08cb5a3c-5ae6-45ea-8f19-bc9153d6debc;c13bc4db-a74c-4e8d-aad7-5c26c1c55930;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:07.291599+00;"{""amount"":2000000,""created_at"":""2026-03-16T00:00:00+00:00"",""hours_pending"":55,""portfolio_code"":""WIP2603166369""}";stale_approval;a4085ad0-d56a-4322-a6ff-76856f0f1680;cadbbc70-a3e3-4a3f-8694-66fab24814e4;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:07.011508+00;"{""amount"":1200000,""created_at"":""2026-03-12T00:00:00+00:00"",""hours_pending"":151,""portfolio_code"":""WIP2603129173""}";stale_approval;86620c7b-476d-4bb2-b2f0-f127f801f91a;95645814-86a4-48fb-8fc6-ce52e85afbf8;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:06.736784+00;"{""amount"":1500000,""created_at"":""2026-03-11T00:00:00+00:00"",""hours_pending"":175,""portfolio_code"":""WIP2603119760""}";stale_approval;16b11987-3ed7-4ab8-a8a8-a03285921f01;5469e6ee-d5ae-4290-b2b6-da1ce32e14f1;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:06.49829+00;"{""amount"":1000000,""created_at"":""2026-03-04T00:00:00+00:00"",""hours_pending"":343,""portfolio_code"":""WIP2603049746""}";stale_approval;7579ff1c-4c63-49ac-93ad-2ff1d779eed7;03dde3d5-c731-48e4-819d-cdf6f8314938;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:06.25959+00;"{""amount"":4250000,""created_at"":""2025-03-06T00:00:00+00:00"",""hours_pending"":9055,""portfolio_code"":""WIP2503063114""}";stale_approval;09f01c7b-a3cb-4119-b231-ea6bf2de0512;d5b7c655-f820-4496-ae99-8f2b38c358cb;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:06.00616+00;"{""amount"":5082000,""created_at"":""2026-03-10T00:00:00+00:00"",""hours_pending"":199,""portfolio_code"":""WIP2603104252""}";stale_approval;0731e52a-1ca9-492c-9f67-6bcb624eaba9;15ed084a-94a1-4ae0-a9b7-6b5906df3882;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:05.752991+00;"{""amount"":152088,""created_at"":""2026-03-04T00:00:00+00:00"",""hours_pending"":343,""portfolio_code"":""WIP2603047430""}";stale_approval;74acf7f8-ba6e-4dda-9f9a-17da370c8762;6814c36a-6425-4035-9793-f8562e8a10df;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:05.469963+00;"{""amount"":2600000,""created_at"":""2025-02-28T00:00:00+00:00"",""hours_pending"":9199,""portfolio_code"":""WIP2502288512""}";stale_approval;b0586883-6eef-4520-81c5-513689b2c609;df1e9322-f2f4-49f1-b2e4-1b13f81c4023;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:05.125159+00;"{""amount"":2950000,""created_at"":""2025-03-06T00:00:00+00:00"",""hours_pending"":9055,""portfolio_code"":""WIP2503068696""}";stale_approval;8fd723ce-a6de-4121-9f11-6f03d2d56ba7;a06de557-e7e3-4b19-b3bf-6b43ca744942;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:04.865608+00;"{""amount"":1700000,""created_at"":""2025-03-27T00:00:00+00:00"",""hours_pending"":8551,""portfolio_code"":""WIP2503276813""}";stale_approval;4fd54bde-c391-486f-af66-9ef0b70be482;adc5f82a-bb50-490d-aad5-53510dc6489e;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:04.594604+00;"{""amount"":10000000,""created_at"":""2025-03-24T00:00:00+00:00"",""hours_pending"":8623,""portfolio_code"":""WIP2503248054""}";stale_approval;f0553112-e14a-460b-be29-1b918fb992c4;317fa540-81ca-4210-bcbf-02ef22dc7a9c;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:04.334506+00;"{""amount"":5000000,""created_at"":""2025-03-19T00:00:00+00:00"",""hours_pending"":8743,""portfolio_code"":""WIP2503196531""}";stale_approval;9d918279-8199-4ca8-9af9-dd67c2c6174b;44da8988-a321-4058-a4f2-9a9d0760ff04;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:04.060433+00;"{""amount"":1000000,""created_at"":""2025-03-23T00:00:00+00:00"",""hours_pending"":8647,""portfolio_code"":""WIP2503231851""}";stale_approval;58724ac1-0468-4bf3-82d3-c2a9e42abbbd;64947e32-af24-4d50-af62-b745f338bbc9;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:03.780825+00;"{""amount"":9000000,""created_at"":""2025-03-06T00:00:00+00:00"",""hours_pending"":9055,""portfolio_code"":""WIP2503063318""}";stale_approval;74e1764c-0b09-44b2-9d9f-b406333aae12;d9a2a2e8-168c-4043-94ee-af4b8e9b7cd0;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:03.426669+00;"{""amount"":2000000,""created_at"":""2025-03-27T00:00:00+00:00"",""hours_pending"":8551,""portfolio_code"":""WIP2503279377""}";stale_approval;55f3e56f-ec05-48ff-987b-29549c71ff83;d3562df6-bd07-4619-bdc6-d276166ae3ef;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:03.161892+00;"{""amount"":15000000,""created_at"":""2025-03-14T00:00:00+00:00"",""hours_pending"":8863,""portfolio_code"":""WIP2503147897""}";stale_approval;f024e40c-7cbd-4d97-8ff5-eac078a7571a;ae54f0dd-d59a-4c57-8952-5a04faf56ce0;2026-03-21 15:25:21.389227+00;;auto_resolved
2026-03-18 07:00:02.89153+00;"{""amount"":7000000,""created_at"":""2025-03-09T00:00:00+00:00"",""hours_pending"":8983,""portfolio_code"":""WIP2503098339""}";stale_approval;a6f2e21a-2fd7-40cc-97de-9c6a7f161fa1;40a3e33d-a2bd-4ac2-859a-64618826d381;2026-03-21 15:29:55.824+00;;acknowledged
2026-03-18 07:00:02.718601+00;"{""amount"":5000000,""matured_at"":""2026-03-18T07:00:01.434Z"",""portfolio_code"":""WIP2503091894""}";maturity_expired;cd41bd55-7bbf-484e-8780-4dc6a0eb75f4;914434ef-79b1-4809-941e-7794a1ecf5b0;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:02.55408+00;"{""amount"":28000000,""days_remaining"":10,""portfolio_code"":""WIP2603122701""}";maturity_30d;d55d07b4-1cf5-40e2-8f11-126fc8c441d7;b564d5e9-ffe6-44de-81e0-cb8c1978faaa;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:02.412242+00;"{""amount"":4500000,""days_remaining"":9,""portfolio_code"":""WIP2503275681""}";maturity_30d;887187b2-a69b-40c7-9dee-dc6453d1a60c;4e6f664d-725c-41ee-8488-8aacb4c32c5b;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:02.276993+00;"{""amount"":12000000,""days_remaining"":4,""portfolio_code"":""WIP2503227260""}";maturity_7d;bdc8d68b-2ba4-48ca-88a0-8c3303c86ad8;ae1e281b-3fad-47c8-9488-eed84a7065be;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:02.194155+00;"{""amount"":5000000,""matured_at"":""2026-03-18T07:00:01.434Z"",""portfolio_code"":""WIP2503086265""}";maturity_expired;168b2783-0a30-43bb-acd3-d741d34ea112;78fd8eb1-cb9e-43fc-be4b-fa2a627970ce;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:02.071292+00;"{""amount"":3000000,""matured_at"":""2026-03-18T07:00:01.434Z"",""portfolio_code"":""WIP2503145178""}";maturity_expired;82437c96-90eb-4652-9e99-dee2c6c9dbae;4e597281-2847-4019-b28a-e8c3c37e8856;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:01.862243+00;"{""amount"":3000000,""days_remaining"":3,""portfolio_code"":""WIP2503215752""}";maturity_7d;21752f99-af29-4f58-b7e7-cfe8a828af91;034b6074-234f-4459-9bf3-1659fe3e511a;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:01.707581+00;"{""amount"":12000000,""days_remaining"":5,""portfolio_code"":""WIP2503234440""}";maturity_7d;15c5db88-5cab-476f-97de-f37c85958e8a;382e7356-40aa-4409-90ca-4c5a88f65b3a;2026-03-21 15:25:04.107054+00;;auto_resolved
2026-03-18 07:00:01.621676+00;"{""amount"":3200000,""matured_at"":""2026-03-18T07:00:01.434Z"",""portfolio_code"":""WIP2503122056""}";maturity_expired;eb15fec9-3ac6-4105-b8ec-6bba922c5f31;d8a848a1-ed47-40b3-9e83-56f1b163cf9f;2026-03-21 15:25:04.107054+00;;auto_resolved
